Run_./2018-02-16/otu_table.biom-0/0 Run_./2018-02-16/otu_table.biom-0/1 Run_./2018-02-16/otu_table.biom-0/2 Run_./2022-07-08/ITS/ASV_Table.biom-1/0 Run_./2022-02-18/beuty5958.biom-2/0 Run_./2022-02-18/beuty5958.biom-2/1 Run_./2022-04-19/beuty6409.biom-3/0 Run_./2022-04-19/ITS/ASV_Table.biom-4/0 Run_./2022-07-11/beuty6948.biom-5/0 Run_./2022-08-19/ASV_Table.biom-6/0 Run_./2022-08-19/ITS/ASV_Table.biom-7/0 Run_./2018-03-09/otu_table.biom-8/0 Run_./2018-03-09/otu_table.biom-8/1 Run_./2018-03-09/otu_table.biom-8/2 Run_./2018-03-09/otu_table.biom-8/3 key_0 key_1 key_2 key_3 key_4 key_5 key_6
0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 seq788 X__./2018-03-09/otu_table.biom_seq788 X__./2018-03-09/otu_table.biom_seq788 X__./2018-03-09/otu_table.biom_seq788 X__./2018-03-09/otu_table.biom_seq788 X__./2018-03-09/otu_table.biom_seq788 X__./2018-03-09/otu_table.biom_seq788
0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 seq789 X__./2018-03-09/otu_table.biom_seq789 X__./2018-03-09/otu_table.biom_seq789 X__./2018-03-09/otu_table.biom_seq789 X__./2018-03-09/otu_table.biom_seq789 X__./2018-03-09/otu_table.biom_seq789 X__./2018-03-09/otu_table.biom_seq789
0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 seq790 X__./2018-03-09/otu_table.biom_seq790 X__./2018-03-09/otu_table.biom_seq790 X__./2018-03-09/otu_table.biom_seq790 X__./2018-03-09/otu_table.biom_seq790 X__./2018-03-09/otu_table.biom_seq790 X__./2018-03-09/otu_table.biom_seq790
0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 seq791 X__./2018-03-09/otu_table.biom_seq791 X__./2018-03-09/otu_table.biom_seq791 X__./2018-03-09/otu_table.biom_seq791 X__./2018-03-09/otu_table.biom_seq791 X__./2018-03-09/otu_table.biom_seq791 X__./2018-03-09/otu_table.biom_seq791
0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 k__Bacteria p__Actinobacteria c__Actinobacteria o__Corynebacteriales f__Mycobacteriaceae g__Mycobacterium s__asiaticum-malmoense
0 0 0 0 0 0 0 0 0 0 0 0 0 0 59 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Bacillaceae g__Bacillus s__acidicola-shackletonii
0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 seq794 X__./2018-03-09/otu_table.biom_seq794 X__./2018-03-09/otu_table.biom_seq794 X__./2018-03-09/otu_table.biom_seq794 X__./2018-03-09/otu_table.biom_seq794 X__./2018-03-09/otu_table.biom_seq794 X__./2018-03-09/otu_table.biom_seq794
0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 seq795 X__./2018-03-09/otu_table.biom_seq795 X__./2018-03-09/otu_table.biom_seq795 X__./2018-03-09/otu_table.biom_seq795 X__./2018-03-09/otu_table.biom_seq795 X__./2018-03-09/otu_table.biom_seq795 X__./2018-03-09/otu_table.biom_seq795
0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 seq796 X__./2018-03-09/otu_table.biom_seq796 X__./2018-03-09/otu_table.biom_seq796 X__./2018-03-09/otu_table.biom_seq796 X__./2018-03-09/otu_table.biom_seq796 X__./2018-03-09/otu_table.biom_seq796 X__./2018-03-09/otu_table.biom_seq796
0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 seq797 X__./2018-03-09/otu_table.biom_seq797 X__./2018-03-09/otu_table.biom_seq797 X__./2018-03-09/otu_table.biom_seq797 X__./2018-03-09/otu_table.biom_seq797 X__./2018-03-09/otu_table.biom_seq797 X__./2018-03-09/otu_table.biom_seq797
0 0 0 0 0 0 0 0 0 0 0 0 0 0 67 k__Bacteria p__Bacteroidetes c__Sphingobacteriia o__Sphingobacteriales f__Chitinophagaceae g__Terrimonas s__lutea
0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Nocardioidaceae g__Nocardioides s__nitrophenolicus
0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 k__Bacteria p__Nitrospirae c__Nitrospira o__Nitrospirales f__Nitrospiraceae g__Nitrospira s__cf.
0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 seq801 X__./2018-03-09/otu_table.biom_seq801 X__./2018-03-09/otu_table.biom_seq801 X__./2018-03-09/otu_table.biom_seq801 X__./2018-03-09/otu_table.biom_seq801 X__./2018-03-09/otu_table.biom_seq801 X__./2018-03-09/otu_table.biom_seq801
0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 seq802 X__./2018-03-09/otu_table.biom_seq802 X__./2018-03-09/otu_table.biom_seq802 X__./2018-03-09/otu_table.biom_seq802 X__./2018-03-09/otu_table.biom_seq802 X__./2018-03-09/otu_table.biom_seq802 X__./2018-03-09/otu_table.biom_seq802
0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 seq803 X__./2018-03-09/otu_table.biom_seq803 X__./2018-03-09/otu_table.biom_seq803 X__./2018-03-09/otu_table.biom_seq803 X__./2018-03-09/otu_table.biom_seq803 X__./2018-03-09/otu_table.biom_seq803 X__./2018-03-09/otu_table.biom_seq803
0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 seq804 X__./2018-03-09/otu_table.biom_seq804 X__./2018-03-09/otu_table.biom_seq804 X__./2018-03-09/otu_table.biom_seq804 X__./2018-03-09/otu_table.biom_seq804 X__./2018-03-09/otu_table.biom_seq804 X__./2018-03-09/otu_table.biom_seq804
0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 seq805 X__./2018-03-09/otu_table.biom_seq805 X__./2018-03-09/otu_table.biom_seq805 X__./2018-03-09/otu_table.biom_seq805 X__./2018-03-09/otu_table.biom_seq805 X__./2018-03-09/otu_table.biom_seq805 X__./2018-03-09/otu_table.biom_seq805
0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 seq807 X__./2018-03-09/otu_table.biom_seq807 X__./2018-03-09/otu_table.biom_seq807 X__./2018-03-09/otu_table.biom_seq807 X__./2018-03-09/otu_table.biom_seq807 X__./2018-03-09/otu_table.biom_seq807 X__./2018-03-09/otu_table.biom_seq807
0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 seq808 X__./2018-03-09/otu_table.biom_seq808 X__./2018-03-09/otu_table.biom_seq808 X__./2018-03-09/otu_table.biom_seq808 X__./2018-03-09/otu_table.biom_seq808 X__./2018-03-09/otu_table.biom_seq808 X__./2018-03-09/otu_table.biom_seq808
0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 seq809 X__./2018-03-09/otu_table.biom_seq809 X__./2018-03-09/otu_table.biom_seq809 X__./2018-03-09/otu_table.biom_seq809 X__./2018-03-09/otu_table.biom_seq809 X__./2018-03-09/otu_table.biom_seq809 X__./2018-03-09/otu_table.biom_seq809
0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 seq810 X__./2018-03-09/otu_table.biom_seq810 X__./2018-03-09/otu_table.biom_seq810 X__./2018-03-09/otu_table.biom_seq810 X__./2018-03-09/otu_table.biom_seq810 X__./2018-03-09/otu_table.biom_seq810 X__./2018-03-09/otu_table.biom_seq810
0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Oxalobacteraceae g__Janthinobacterium s__lividum
0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 seq812 X__./2018-03-09/otu_table.biom_seq812 X__./2018-03-09/otu_table.biom_seq812 X__./2018-03-09/otu_table.biom_seq812 X__./2018-03-09/otu_table.biom_seq812 X__./2018-03-09/otu_table.biom_seq812 X__./2018-03-09/otu_table.biom_seq812
0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 seq813 X__./2018-03-09/otu_table.biom_seq813 X__./2018-03-09/otu_table.biom_seq813 X__./2018-03-09/otu_table.biom_seq813 X__./2018-03-09/otu_table.biom_seq813 X__./2018-03-09/otu_table.biom_seq813 X__./2018-03-09/otu_table.biom_seq813
0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 k__Bacteria p__Chloroflexi c__Anaerolineae o__Anaerolineales f__Anaerolineaceae g__Anaerolinea s__thermolimosa
0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 seq815 X__./2018-03-09/otu_table.biom_seq815 X__./2018-03-09/otu_table.biom_seq815 X__./2018-03-09/otu_table.biom_seq815 X__./2018-03-09/otu_table.biom_seq815 X__./2018-03-09/otu_table.biom_seq815 X__./2018-03-09/otu_table.biom_seq815
0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 k__Bacteria p__Actinobacteria c__Actinobacteria o__Micrococcales f__Intrasporangiaceae g__Knoellia s__aerolata-subterranea
0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 seq818 X__./2018-03-09/otu_table.biom_seq818 X__./2018-03-09/otu_table.biom_seq818 X__./2018-03-09/otu_table.biom_seq818 X__./2018-03-09/otu_table.biom_seq818 X__./2018-03-09/otu_table.biom_seq818 X__./2018-03-09/otu_table.biom_seq818
0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 seq819 X__./2018-03-09/otu_table.biom_seq819 X__./2018-03-09/otu_table.biom_seq819 X__./2018-03-09/otu_table.biom_seq819 X__./2018-03-09/otu_table.biom_seq819 X__./2018-03-09/otu_table.biom_seq819 X__./2018-03-09/otu_table.biom_seq819
0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 seq820 X__./2018-03-09/otu_table.biom_seq820 X__./2018-03-09/otu_table.biom_seq820 X__./2018-03-09/otu_table.biom_seq820 X__./2018-03-09/otu_table.biom_seq820 X__./2018-03-09/otu_table.biom_seq820 X__./2018-03-09/otu_table.biom_seq820
0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 seq821 X__./2018-03-09/otu_table.biom_seq821 X__./2018-03-09/otu_table.biom_seq821 X__./2018-03-09/otu_table.biom_seq821 X__./2018-03-09/otu_table.biom_seq821 X__./2018-03-09/otu_table.biom_seq821 X__./2018-03-09/otu_table.biom_seq821
0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 seq822 X__./2018-03-09/otu_table.biom_seq822 X__./2018-03-09/otu_table.biom_seq822 X__./2018-03-09/otu_table.biom_seq822 X__./2018-03-09/otu_table.biom_seq822 X__./2018-03-09/otu_table.biom_seq822 X__./2018-03-09/otu_table.biom_seq822
0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 seq823 X__./2018-03-09/otu_table.biom_seq823 X__./2018-03-09/otu_table.biom_seq823 X__./2018-03-09/otu_table.biom_seq823 X__./2018-03-09/otu_table.biom_seq823 X__./2018-03-09/otu_table.biom_seq823 X__./2018-03-09/otu_table.biom_seq823
0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 seq824 X__./2018-03-09/otu_table.biom_seq824 X__./2018-03-09/otu_table.biom_seq824 X__./2018-03-09/otu_table.biom_seq824 X__./2018-03-09/otu_table.biom_seq824 X__./2018-03-09/otu_table.biom_seq824 X__./2018-03-09/otu_table.biom_seq824
0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 seq826 X__./2018-03-09/otu_table.biom_seq826 X__./2018-03-09/otu_table.biom_seq826 X__./2018-03-09/otu_table.biom_seq826 X__./2018-03-09/otu_table.biom_seq826 X__./2018-03-09/otu_table.biom_seq826 X__./2018-03-09/otu_table.biom_seq826
0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 seq827 X__./2018-03-09/otu_table.biom_seq827 X__./2018-03-09/otu_table.biom_seq827 X__./2018-03-09/otu_table.biom_seq827 X__./2018-03-09/otu_table.biom_seq827 X__./2018-03-09/otu_table.biom_seq827 X__./2018-03-09/otu_table.biom_seq827
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 seq828 X__./2018-03-09/otu_table.biom_seq828 X__./2018-03-09/otu_table.biom_seq828 X__./2018-03-09/otu_table.biom_seq828 X__./2018-03-09/otu_table.biom_seq828 X__./2018-03-09/otu_table.biom_seq828 X__./2018-03-09/otu_table.biom_seq828
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 seq829 X__./2018-03-09/otu_table.biom_seq829 X__./2018-03-09/otu_table.biom_seq829 X__./2018-03-09/otu_table.biom_seq829 X__./2018-03-09/otu_table.biom_seq829 X__./2018-03-09/otu_table.biom_seq829 X__./2018-03-09/otu_table.biom_seq829
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 seq830 X__./2018-03-09/otu_table.biom_seq830 X__./2018-03-09/otu_table.biom_seq830 X__./2018-03-09/otu_table.biom_seq830 X__./2018-03-09/otu_table.biom_seq830 X__./2018-03-09/otu_table.biom_seq830 X__./2018-03-09/otu_table.biom_seq830
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 seq831 X__./2018-03-09/otu_table.biom_seq831 X__./2018-03-09/otu_table.biom_seq831 X__./2018-03-09/otu_table.biom_seq831 X__./2018-03-09/otu_table.biom_seq831 X__./2018-03-09/otu_table.biom_seq831 X__./2018-03-09/otu_table.biom_seq831
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 seq832 X__./2018-03-09/otu_table.biom_seq832 X__./2018-03-09/otu_table.biom_seq832 X__./2018-03-09/otu_table.biom_seq832 X__./2018-03-09/otu_table.biom_seq832 X__./2018-03-09/otu_table.biom_seq832 X__./2018-03-09/otu_table.biom_seq832
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 seq833 X__./2018-03-09/otu_table.biom_seq833 X__./2018-03-09/otu_table.biom_seq833 X__./2018-03-09/otu_table.biom_seq833 X__./2018-03-09/otu_table.biom_seq833 X__./2018-03-09/otu_table.biom_seq833 X__./2018-03-09/otu_table.biom_seq833
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 seq834 X__./2018-03-09/otu_table.biom_seq834 X__./2018-03-09/otu_table.biom_seq834 X__./2018-03-09/otu_table.biom_seq834 X__./2018-03-09/otu_table.biom_seq834 X__./2018-03-09/otu_table.biom_seq834 X__./2018-03-09/otu_table.biom_seq834
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 seq835 X__./2018-03-09/otu_table.biom_seq835 X__./2018-03-09/otu_table.biom_seq835 X__./2018-03-09/otu_table.biom_seq835 X__./2018-03-09/otu_table.biom_seq835 X__./2018-03-09/otu_table.biom_seq835 X__./2018-03-09/otu_table.biom_seq835
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__Xanthomonadaceae g__Lysobacter s__ginsengisoli-oligotrophicus
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 seq837 X__./2018-03-09/otu_table.biom_seq837 X__./2018-03-09/otu_table.biom_seq837 X__./2018-03-09/otu_table.biom_seq837 X__./2018-03-09/otu_table.biom_seq837 X__./2018-03-09/otu_table.biom_seq837 X__./2018-03-09/otu_table.biom_seq837
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 seq838 X__./2018-03-09/otu_table.biom_seq838 X__./2018-03-09/otu_table.biom_seq838 X__./2018-03-09/otu_table.biom_seq838 X__./2018-03-09/otu_table.biom_seq838 X__./2018-03-09/otu_table.biom_seq838 X__./2018-03-09/otu_table.biom_seq838
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 k__Bacteria p__Actinobacteria c__Actinobacteria o__Kineosporiales f__Kineosporiaceae g__Angustibacter s__luteus
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 k__Bacteria p__Acidobacteria c__Holophagae o__Subgroup_10 f__ABS-19 g__bacterium s__enrichment
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 seq841 X__./2018-03-09/otu_table.biom_seq841 X__./2018-03-09/otu_table.biom_seq841 X__./2018-03-09/otu_table.biom_seq841 X__./2018-03-09/otu_table.biom_seq841 X__./2018-03-09/otu_table.biom_seq841 X__./2018-03-09/otu_table.biom_seq841
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 seq842 X__./2018-03-09/otu_table.biom_seq842 X__./2018-03-09/otu_table.biom_seq842 X__./2018-03-09/otu_table.biom_seq842 X__./2018-03-09/otu_table.biom_seq842 X__./2018-03-09/otu_table.biom_seq842 X__./2018-03-09/otu_table.biom_seq842
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 seq843 X__./2018-03-09/otu_table.biom_seq843 X__./2018-03-09/otu_table.biom_seq843 X__./2018-03-09/otu_table.biom_seq843 X__./2018-03-09/otu_table.biom_seq843 X__./2018-03-09/otu_table.biom_seq843 X__./2018-03-09/otu_table.biom_seq843
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 seq844 X__./2018-03-09/otu_table.biom_seq844 X__./2018-03-09/otu_table.biom_seq844 X__./2018-03-09/otu_table.biom_seq844 X__./2018-03-09/otu_table.biom_seq844 X__./2018-03-09/otu_table.biom_seq844 X__./2018-03-09/otu_table.biom_seq844
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 seq845 X__./2018-03-09/otu_table.biom_seq845 X__./2018-03-09/otu_table.biom_seq845 X__./2018-03-09/otu_table.biom_seq845 X__./2018-03-09/otu_table.biom_seq845 X__./2018-03-09/otu_table.biom_seq845 X__./2018-03-09/otu_table.biom_seq845
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 seq846 X__./2018-03-09/otu_table.biom_seq846 X__./2018-03-09/otu_table.biom_seq846 X__./2018-03-09/otu_table.biom_seq846 X__./2018-03-09/otu_table.biom_seq846 X__./2018-03-09/otu_table.biom_seq846 X__./2018-03-09/otu_table.biom_seq846
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 seq847 X__./2018-03-09/otu_table.biom_seq847 X__./2018-03-09/otu_table.biom_seq847 X__./2018-03-09/otu_table.biom_seq847 X__./2018-03-09/otu_table.biom_seq847 X__./2018-03-09/otu_table.biom_seq847 X__./2018-03-09/otu_table.biom_seq847
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 seq848 X__./2018-03-09/otu_table.biom_seq848 X__./2018-03-09/otu_table.biom_seq848 X__./2018-03-09/otu_table.biom_seq848 X__./2018-03-09/otu_table.biom_seq848 X__./2018-03-09/otu_table.biom_seq848 X__./2018-03-09/otu_table.biom_seq848
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 seq849 X__./2018-03-09/otu_table.biom_seq849 X__./2018-03-09/otu_table.biom_seq849 X__./2018-03-09/otu_table.biom_seq849 X__./2018-03-09/otu_table.biom_seq849 X__./2018-03-09/otu_table.biom_seq849 X__./2018-03-09/otu_table.biom_seq849
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 seq850 X__./2018-03-09/otu_table.biom_seq850 X__./2018-03-09/otu_table.biom_seq850 X__./2018-03-09/otu_table.biom_seq850 X__./2018-03-09/otu_table.biom_seq850 X__./2018-03-09/otu_table.biom_seq850 X__./2018-03-09/otu_table.biom_seq850
0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 seq851 X__./2018-03-09/otu_table.biom_seq851 X__./2018-03-09/otu_table.biom_seq851 X__./2018-03-09/otu_table.biom_seq851 X__./2018-03-09/otu_table.biom_seq851 X__./2018-03-09/otu_table.biom_seq851 X__./2018-03-09/otu_table.biom_seq851
0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 seq853 X__./2018-03-09/otu_table.biom_seq853 X__./2018-03-09/otu_table.biom_seq853 X__./2018-03-09/otu_table.biom_seq853 X__./2018-03-09/otu_table.biom_seq853 X__./2018-03-09/otu_table.biom_seq853 X__./2018-03-09/otu_table.biom_seq853
0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 k__Bacteria p__Actinobacteria c__Actinobacteria o__Pseudonocardiales f__Pseudonocardiaceae g__Actinomycetospora s__cinnamomea
0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 seq856 X__./2018-03-09/otu_table.biom_seq856 X__./2018-03-09/otu_table.biom_seq856 X__./2018-03-09/otu_table.biom_seq856 X__./2018-03-09/otu_table.biom_seq856 X__./2018-03-09/otu_table.biom_seq856 X__./2018-03-09/otu_table.biom_seq856
0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 seq857 X__./2018-03-09/otu_table.biom_seq857 X__./2018-03-09/otu_table.biom_seq857 X__./2018-03-09/otu_table.biom_seq857 X__./2018-03-09/otu_table.biom_seq857 X__./2018-03-09/otu_table.biom_seq857 X__./2018-03-09/otu_table.biom_seq857
0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Nitrosomonadales f__Nitrosomonadaceae g__Nitrosospira s__multiformis
0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 seq859 X__./2018-03-09/otu_table.biom_seq859 X__./2018-03-09/otu_table.biom_seq859 X__./2018-03-09/otu_table.biom_seq859 X__./2018-03-09/otu_table.biom_seq859 X__./2018-03-09/otu_table.biom_seq859 X__./2018-03-09/otu_table.biom_seq859
0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Rhodocyclales f__Rhodocyclaceae g__Candidatus s__Accumulibacter
0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 seq862 X__./2018-03-09/otu_table.biom_seq862 X__./2018-03-09/otu_table.biom_seq862 X__./2018-03-09/otu_table.biom_seq862 X__./2018-03-09/otu_table.biom_seq862 X__./2018-03-09/otu_table.biom_seq862 X__./2018-03-09/otu_table.biom_seq862
0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 seq863 X__./2018-03-09/otu_table.biom_seq863 X__./2018-03-09/otu_table.biom_seq863 X__./2018-03-09/otu_table.biom_seq863 X__./2018-03-09/otu_table.biom_seq863 X__./2018-03-09/otu_table.biom_seq863 X__./2018-03-09/otu_table.biom_seq863
0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 seq864 X__./2018-03-09/otu_table.biom_seq864 X__./2018-03-09/otu_table.biom_seq864 X__./2018-03-09/otu_table.biom_seq864 X__./2018-03-09/otu_table.biom_seq864 X__./2018-03-09/otu_table.biom_seq864 X__./2018-03-09/otu_table.biom_seq864
0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 seq865 X__./2018-03-09/otu_table.biom_seq865 X__./2018-03-09/otu_table.biom_seq865 X__./2018-03-09/otu_table.biom_seq865 X__./2018-03-09/otu_table.biom_seq865 X__./2018-03-09/otu_table.biom_seq865 X__./2018-03-09/otu_table.biom_seq865
0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 seq866 X__./2018-03-09/otu_table.biom_seq866 X__./2018-03-09/otu_table.biom_seq866 X__./2018-03-09/otu_table.biom_seq866 X__./2018-03-09/otu_table.biom_seq866 X__./2018-03-09/otu_table.biom_seq866 X__./2018-03-09/otu_table.biom_seq866
0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 seq867 X__./2018-03-09/otu_table.biom_seq867 X__./2018-03-09/otu_table.biom_seq867 X__./2018-03-09/otu_table.biom_seq867 X__./2018-03-09/otu_table.biom_seq867 X__./2018-03-09/otu_table.biom_seq867 X__./2018-03-09/otu_table.biom_seq867
0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 seq868 X__./2018-03-09/otu_table.biom_seq868 X__./2018-03-09/otu_table.biom_seq868 X__./2018-03-09/otu_table.biom_seq868 X__./2018-03-09/otu_table.biom_seq868 X__./2018-03-09/otu_table.biom_seq868 X__./2018-03-09/otu_table.biom_seq868
0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 seq869 X__./2018-03-09/otu_table.biom_seq869 X__./2018-03-09/otu_table.biom_seq869 X__./2018-03-09/otu_table.biom_seq869 X__./2018-03-09/otu_table.biom_seq869 X__./2018-03-09/otu_table.biom_seq869 X__./2018-03-09/otu_table.biom_seq869
0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Comamonadaceae g__Acidovorax s__avenae-wautersii
0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 k__Bacteria p__Actinobacteria c__Actinobacteria o__Corynebacteriales f__Mycobacteriaceae g__Mycobacterium s__doricum-monacense
0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 seq872 X__./2018-03-09/otu_table.biom_seq872 X__./2018-03-09/otu_table.biom_seq872 X__./2018-03-09/otu_table.biom_seq872 X__./2018-03-09/otu_table.biom_seq872 X__./2018-03-09/otu_table.biom_seq872 X__./2018-03-09/otu_table.biom_seq872
0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 seq873 X__./2018-03-09/otu_table.biom_seq873 X__./2018-03-09/otu_table.biom_seq873 X__./2018-03-09/otu_table.biom_seq873 X__./2018-03-09/otu_table.biom_seq873 X__./2018-03-09/otu_table.biom_seq873 X__./2018-03-09/otu_table.biom_seq873
0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 seq875 X__./2018-03-09/otu_table.biom_seq875 X__./2018-03-09/otu_table.biom_seq875 X__./2018-03-09/otu_table.biom_seq875 X__./2018-03-09/otu_table.biom_seq875 X__./2018-03-09/otu_table.biom_seq875 X__./2018-03-09/otu_table.biom_seq875
0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 seq877 X__./2018-03-09/otu_table.biom_seq877 X__./2018-03-09/otu_table.biom_seq877 X__./2018-03-09/otu_table.biom_seq877 X__./2018-03-09/otu_table.biom_seq877 X__./2018-03-09/otu_table.biom_seq877 X__./2018-03-09/otu_table.biom_seq877
0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 seq878 X__./2018-03-09/otu_table.biom_seq878 X__./2018-03-09/otu_table.biom_seq878 X__./2018-03-09/otu_table.biom_seq878 X__./2018-03-09/otu_table.biom_seq878 X__./2018-03-09/otu_table.biom_seq878 X__./2018-03-09/otu_table.biom_seq878
0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 seq879 X__./2018-03-09/otu_table.biom_seq879 X__./2018-03-09/otu_table.biom_seq879 X__./2018-03-09/otu_table.biom_seq879 X__./2018-03-09/otu_table.biom_seq879 X__./2018-03-09/otu_table.biom_seq879 X__./2018-03-09/otu_table.biom_seq879
0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 seq880 X__./2018-03-09/otu_table.biom_seq880 X__./2018-03-09/otu_table.biom_seq880 X__./2018-03-09/otu_table.biom_seq880 X__./2018-03-09/otu_table.biom_seq880 X__./2018-03-09/otu_table.biom_seq880 X__./2018-03-09/otu_table.biom_seq880
0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 seq881 X__./2018-03-09/otu_table.biom_seq881 X__./2018-03-09/otu_table.biom_seq881 X__./2018-03-09/otu_table.biom_seq881 X__./2018-03-09/otu_table.biom_seq881 X__./2018-03-09/otu_table.biom_seq881 X__./2018-03-09/otu_table.biom_seq881
0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 seq882 X__./2018-03-09/otu_table.biom_seq882 X__./2018-03-09/otu_table.biom_seq882 X__./2018-03-09/otu_table.biom_seq882 X__./2018-03-09/otu_table.biom_seq882 X__./2018-03-09/otu_table.biom_seq882 X__./2018-03-09/otu_table.biom_seq882
0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 seq883 X__./2018-03-09/otu_table.biom_seq883 X__./2018-03-09/otu_table.biom_seq883 X__./2018-03-09/otu_table.biom_seq883 X__./2018-03-09/otu_table.biom_seq883 X__./2018-03-09/otu_table.biom_seq883 X__./2018-03-09/otu_table.biom_seq883
0 0 0 0 0 0 0 0 0 0 0 0 0 0 59 k__Bacteria p__Bacteroidetes c__Sphingobacteriia o__Sphingobacteriales f__Chitinophagaceae g__Parasegetibacter s__terrae
